"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,73,73,27,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","Mit 6'188 Ja zu 2'285 Nein hat sich Ottenbach für das E-ID-Gesetz ausgesprochen. Das entspricht 73 Prozent. Ottenbach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants d'Ottenbach approuvent la loi sur les services d'identification électronique avec 73 pour cent de oui. Ottenbach a approuvé la loi, contrairement à son canton.","Sì alla legge sull'identificazione elettronica nel comune di Ottenbach: i cittadini hanno approvato il testo con il 73 percento dei voti. Il comune di Ottenbach approvando la legge è andato controcorrente rispetto al suo cantone."
12,76.2,76.2,23.8,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","Mit 9'861 Ja zu 3'080 Nein hat sich Rifferswil für das E-ID-Gesetz ausgesprochen. Das entspricht 76,2 Prozent. Rifferswil hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Rifferswil approuvent la loi sur les services d'identification électronique avec 76,2 pour cent de oui. Rifferswil a approuvé la loi, contrairement à son canton.","Sì alla legge sull'identificazione elettronica nel comune di Rifferswil: i cittadini hanno approvato il testo con il 76,2 percento dei voti. Il comune di Rifferswil approvando la legge è andato controcorrente rispetto al suo cantone."
13,72,72,28,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","72 Prozent der Stimmbürgerinnen und Stimmbürger von Stallikon haben sich für das E-ID-Gesetz ausgesprochen. Stallikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Stallikon, les habitants disent oui à 72 pour cent à la loi sur les services d'identification électronique. Stallikon a approuvé la loi, contrairement à son canton.","Nel comune di Stallikon la legge sull'identificazione elettronica è stata approvata con il 72 percento dei voti. Il comune di Stallikon approvando la legge è andato controcorrente rispetto al suo cantone."
14,98.1,98.1,1.9,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","Mit 98,1 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Wettswil am Albis das E-ID-Gesetz angenommen. Wettswil am Albis hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Wettswil am Albis acceptent la loi sur les services d'identification électronique avec 98,1 pour cent de oui. Wettswil am Albis a approuvé la loi, contrairement à son canton.","Nel comune di Wettswil am Albis la legge sull'identificazione elettronica è stata accetata con il 98,1 percento dei voti. Il comune di Wettswil am Albis approvando la legge è andato controcorrente rispetto al suo cantone."
21,89.5,89.5,10.5,"Adlikon ZH","Adlikon (ZH)","Adlikon ZH","Ja zur elektronischen Identität in Adlikon. Die Gemeinde hat das E-ID-Gesetz mit 89,5 Prozent der Stimmen angenommen. Adlikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les électeurs d'Adlikon valident la loi sur les services d'identification électronique avec 89,5 pour cent de oui. Adlikon a approuvé la loi, contrairement à son canton.","A Adlikon i cittadini hanno accolto, con il 89,5 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Il comune di Adlikon approvando la legge è andato controcorrente rispetto al suo cantone."
22,36.6,36.6,63.4,"Benken ZH","Benken (ZH)","Benken ZH","Nein zur elektronischen Identität: Benken ZH hat das E-ID-Gesetz mit 63,4 Prozent Nein-Stimmen verworfen. Benken ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique ne passe pas la rampe à Benken (ZH) avec 63,4 pour cent de non. Benken (ZH) a rejeté la loi, tout comme son canton.","Nel comune di Benken ZH la legge sull'identificazione elettronica è stata respinta con il 63,4 percento dei voti. Il comune di Benken ZH bocciando la legge si è espresso come il suo cantone."
23,63.3,63.3,36.7,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","63,3 Prozent der Stimmbürgerinnen und Stimmbürger in Berg am Irchel haben Ja gesagt zum E-ID-Gesetz. Berg am Irchel hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","C'est oui à 63,3 pour cent à la loi sur les services d'identification électronique à Berg am Irchel. Berg am Irchel a approuvé la loi, contrairement à son canton.","Con il 63,3 percento di ""sì"", i cittadini del comune di Berg am Irchel hanno accolto la legge sull'identificazione elettronica. Il comune di Berg am Irchel approvando la legge è andato controcorrente rispetto al suo cantone."
24,85.1,85.1,14.9,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","Ja zur elektronischen Identität in Buch am Irchel. Die Gemeinde hat das E-ID-Gesetz mit 85,1 Prozent der Stimmen angenommen. Buch am Irchel hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les électeurs de Buch am Irchel valident la loi sur les services d'identification électronique avec 85,1 pour cent de oui. Buch am Irchel a approuvé la loi, contrairement à son canton.","A Buch am Irchel i cittadini hanno accolto, con il 85,1 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Il comune di Buch am Irchel approvando la legge è andato controcorrente rispetto al suo cantone."
25,52.3,52.3,47.7,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","Ja zur elektronischen Identität in Dachsen. Die Gemeinde hat das E-ID-Gesetz mit 52,3 Prozent der Stimmen angenommen. Dachsen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les électeurs de Dachsen valident la loi sur les services d'identification électronique avec 52,3 pour cent de oui. Dachsen a approuvé la loi, contrairement à son canton.","A Dachsen i cittadini hanno accolto, con il 52,3 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Il comune di Dachsen approvando la legge è andato controcorrente rispetto al suo cantone."
26,8.6,8.6,91.4,"Dorf ZH","Dorf (ZH)","Dorf ZH","Mit 7'148 Nein zu 675 Ja haben die Stimmbürgerinnen und Stimmbürger von Dorf das E-ID-Gesetz abgelehnt. Das sind 91,4 Prozent. Dorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Dorf, les habitants sont défavorables à la loi sur les services d'identification électronique avec 91,4 pour cent de non. Dorf a rejeté la loi, tout comme son canton.","Con il 91,4 percento di ""no"", i cittadini del comune di Dorf hanno respinto la legge sull'identificazione elettronica. Il comune di Dorf bocciando la legge si è espresso come il suo cantone."
27,67.7,67.7,32.3,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","67,7 Prozent der Stimmbürgerinnen und Stimmbürger in Feuerthalen haben Ja gesagt zum E-ID-Gesetz. Feuerthalen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","C'est oui à 67,7 pour cent à la loi sur les services d'identification électronique à Feuerthalen. Feuerthalen a approuvé la loi, contrairement à son canton.","Con il 67,7 percento di ""sì"", i cittadini del comune di Feuerthalen hanno accolto la legge sull'identificazione elettronica. Il comune di Feuerthalen approvando la legge è andato controcorrente rispetto al suo cantone."
28,29.9,29.9,70.1,"Flaach ZH","Flaach (ZH)","Flaach ZH","Flaach ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 70,1 Prozent Nein verworfen. Flaach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants de Flaach rejettent la loi sur les services d'identification électronique avec 70,1 pour cent de non. Flaach a rejeté la loi, tout comme son canton.","Nel comune di Flaach la legge sull'identificazione elettronica è stata bocciata con il 70,1 percento dei voti. Il comune di Flaach bocciando la legge si è espresso come il suo cantone."
29,88.6,88.6,11.4,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","88,6 Prozent der Stimmbürgerinnen und Stimmbürger in Flurlingen haben Ja gesagt zum E-ID-Gesetz. Flurlingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","C'est oui à 88,6 pour cent à la loi sur les services d'identification électronique à Flurlingen. Flurlingen a approuvé la loi, contrairement à son canton.","Con il 88,6 percento di ""sì"", i cittadini del comune di Flurlingen hanno accolto la legge sull'identificazione elettronica. Il comune di Flurlingen approvando la legge è andato controcorrente rispetto al suo cantone."
30,24.4,24.4,75.6,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","75,6 der Stimmbürgerinnen und Stimmbürger von Andelfingen haben das E-ID-Gesetz zur Einführung einer elektronischen Identität abgelehnt. Andelfingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants d'Andelfingen s'opposent à la loi sur les services d'identification électronique avec 75,6 pour cent de non. Andelfingen a rejeté la loi, tout comme son canton.","No alla legge sull'identificazione elettronica nel comune di Andelfingen: i cittadini hanno bocciato il testo con il 75,6 percento dei voti. Il comune di Andelfingen bocciando la legge si è espresso come il suo cantone."
31,41.9,41.9,58.1,"Henggart ZH","Henggart (ZH)","Henggart ZH","Keine Mehrheit für eine elektronische Identität in Henggart: Das E-ID-Gesetz ist mit 58,1 Prozent gescheitert. Henggart hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","C'est non à 58,1 pour cent à la loi sur les services d'identification électronique à Henggart. Henggart a rejeté la loi, tout comme son canton.","Da Henggart è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 58,1 percento dei voti. Il comune di Henggart bocciando la legge si è espresso come il suo cantone."
32,14.2,14.2,85.8,"Humlikon ZH","Humlikon (ZH)","Humlikon ZH","In Humlikon hat das E-ID-Gesetz keine Mehrheit gefunden: 85,8 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Humlikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique échoue à Humlikon avec 85,8 pour cent de non. Humlikon a rejeté la loi, tout comme son canton.","A Humlikon i cittadini hanno respinto, con il 85,8 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Il comune di Humlikon bocciando la legge si è espresso come il suo cantone."
33,59.1,59.1,40.9,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","Mit 6'981 Ja zu 4'831 Nein hat sich Kleinandelfingen für das E-ID-Gesetz ausgesprochen. Das entspricht 59,1 Prozent. Kleinandelfingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Kleinandelfingen approuvent la loi sur les services d'identification électronique avec 59,1 pour cent de oui. Kleinandelfingen a approuvé la loi, contrairement à son canton.","Sì alla legge sull'identificazione elettronica nel comune di Kleinandelfingen: i cittadini hanno approvato il testo con il 59,1 percento dei voti. Il comune di Kleinandelfingen approvando la legge è andato controcorrente rispetto al suo cantone."
34,38,38,62,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","Keine Mehrheit für eine elektronische Identität in Laufen-Uhwiesen: Das E-ID-Gesetz ist mit 62 Prozent gescheitert. Laufen-Uhwiesen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","C'est non à 62 pour cent à la loi sur les services d'identification électronique à Laufen-Uhwiesen. Laufen-Uhwiesen a rejeté la loi, tout comme son canton.","Da Laufen-Uhwiesen è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 62 percento dei voti. Il comune di Laufen-Uhwiesen bocciando la legge si è espresso come il suo cantone."
35,68.3,68.3,31.7,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","Mit 8'519 Ja zu 3'957 Nein hat sich Marthalen für das E-ID-Gesetz ausgesprochen. Das entspricht 68,3 Prozent. Marthalen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Marthalen approuvent la loi sur les services d'identification électronique avec 68,3 pour cent de oui. Marthalen a approuvé la loi, contrairement à son canton.","Sì alla legge sull'identificazione elettronica nel comune di Marthalen: i cittadini hanno approvato il testo con il 68,3 percento dei voti. Il comune di Marthalen approvando la legge è andato controcorrente rispetto al suo cantone."
37,44.7,44.7,55.3,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Nein zur elektronischen Identität: Ossingen hat das E-ID-Gesetz mit 55,3 Prozent Nein-Stimmen verworfen. Ossingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique ne passe pas la rampe à Ossingen avec 55,3 pour cent de non. Ossingen a rejeté la loi, tout comme son canton.","Nel comune di Ossingen la legge sull'identificazione elettronica è stata respinta con il 55,3 percento dei voti. Il comune di Ossingen bocciando la legge si è espresso come il suo cantone."
38,68.1,68.1,31.9,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Mit 68,1 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Rheinau das E-ID-Gesetz angenommen. Rheinau hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Rheinau acceptent la loi sur les services d'identification électronique avec 68,1 pour cent de oui. Rheinau a approuvé la loi, contrairement à son canton.","Nel comune di Rheinau la legge sull'identificazione elettronica è stata accetata con il 68,1 percento dei voti. Il comune di Rheinau approvando la legge è andato controcorrente rispetto al suo cantone."
39,39.2,39.2,60.8,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","Thalheim an der Thur ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 60,8 Prozent Nein verworfen. Thalheim an der Thur hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants de Thalheim an der Thur rejettent la loi sur les services d'identification électronique avec 60,8 pour cent de non. Thalheim an der Thur a rejeté la loi, tout comme son canton.","Nel comune di Thalheim an der Thur la legge sull'identificazione elettronica è stata bocciata con il 60,8 percento dei voti. Il comune di Thalheim an der Thur bocciando la legge si è espresso come il suo cantone."
40,53.4,53.4,46.6,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","Ja zur elektronischen Identität in Trüllikon. Die Gemeinde hat das E-ID-Gesetz mit 53,4 Prozent der Stimmen angenommen. Trüllikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les électeurs de Trüllikon valident la loi sur les services d'identification électronique avec 53,4 pour cent de oui. Trüllikon a approuvé la loi, contrairement à son canton.","A Trüllikon i cittadini hanno accolto, con il 53,4 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Il comune di Trüllikon approvando la legge è andato controcorrente rispetto al suo cantone."
41,16.7,16.7,83.3,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","83,3 Prozent der Stimmbürgerinnen und Stimmbürger von Truttikon haben sich gegen das E-ID-Gesetz ausgesprochen. Truttikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Truttikon, les habitants disent non à 83,3 pour cent à la loi sur les services d'identification électronique. Truttikon a rejeté la loi, tout comme son canton.","I cittadini di Truttikon si sono espressi contro la legge sull'identificazione elettronica. Il testo è stato respinto con il 83,3 percento dei voti. Il comune di Truttikon bocciando la legge si è espresso come il suo cantone."
43,49.7,49.7,50.3,"Volken ZH","Volken (ZH)","Volken ZH","Mit 4'936 Nein zu 4'874 Ja haben die Stimmbürgerinnen und Stimmbürger von Volken das E-ID-Gesetz abgelehnt. Das sind 50,3 Prozent. Volken hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Volken, les habitants sont défavorables à la loi sur les services d'identification électronique avec 50,3 pour cent de non. Volken a rejeté la loi, tout comme son canton.","Con il 50,3 percento di ""no"", i cittadini del comune di Volken hanno respinto la legge sull'identificazione elettronica. Il comune di Volken bocciando la legge si è espresso come il suo cantone."
51,34.2,34.2,65.8,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","In Bachenbülach hat das E-ID-Gesetz keine Mehrheit gefunden: 65,8 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Bachenbülach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique échoue à Bachenbülach avec 65,8 pour cent de non. Bachenbülach a rejeté la loi, tout comme son canton.","A Bachenbülach i cittadini hanno respinto, con il 65,8 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Il comune di Bachenbülach bocciando la legge si è espresso come il suo cantone."
52,61.6,61.6,38.4,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","61,6 Prozent der Stimmbürgerinnen und Stimmbürger von Bassersdorf haben sich für das E-ID-Gesetz ausgesprochen. Bassersdorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Bassersdorf, les habitants disent oui à 61,6 pour cent à la loi sur les services d'identification électronique. Bassersdorf a approuvé la loi, contrairement à son canton.","Nel comune di Bassersdorf la legge sull'identificazione elettronica è stata approvata con il 61,6 percento dei voti. Il comune di Bassersdorf approvando la legge è andato controcorrente rispetto al suo cantone."
53,21.4,21.4,78.6,"Bülach ZH","Bülach (ZH)","Bülach ZH","Nein zur elektronischen Identität: Bülach hat das E-ID-Gesetz mit 78,6 Prozent Nein-Stimmen verworfen. Bülach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique ne passe pas la rampe à Bülach avec 78,6 pour cent de non. Bülach a rejeté la loi, tout comme son canton.","Nel comune di Bülach la legge sull'identificazione elettronica è stata respinta con il 78,6 percento dei voti. Il comune di Bülach bocciando la legge si è espresso come il suo cantone."
54,10.3,10.3,89.7,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","In Dietlikon hat das E-ID-Gesetz keine Mehrheit gefunden: 89,7 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Dietlikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique échoue à Dietlikon avec 89,7 pour cent de non. Dietlikon a rejeté la loi, tout comme son canton.","A Dietlikon i cittadini hanno respinto, con il 89,7 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Il comune di Dietlikon bocciando la legge si è espresso come il suo cantone."
55,39.1,39.1,60.9,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Nein zur elektronischen Identität: Eglisau hat das E-ID-Gesetz mit 60,9 Prozent Nein-Stimmen verworfen. Eglisau hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique ne passe pas la rampe à Eglisau avec 60,9 pour cent de non. Eglisau a rejeté la loi, tout comme son canton.","Nel comune di Eglisau la legge sull'identificazione elettronica è stata respinta con il 60,9 percento dei voti. Il comune di Eglisau bocciando la legge si è espresso come il suo cantone."
56,25.7,25.7,74.3,"Embrach ZH","Embrach (ZH)","Embrach ZH","Embrach ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 74,3 Prozent Nein verworfen. Embrach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants d'Embrach rejettent la loi sur les services d'identification électronique avec 74,3 pour cent de non. Embrach a rejeté la loi, tout comme son canton.","Nel comune di Embrach la legge sull'identificazione elettronica è stata bocciata con il 74,3 percento dei voti. Il comune di Embrach bocciando la legge si è espresso come il suo cantone."
57,33.1,33.1,66.9,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","66,9 der Stimmbürgerinnen und Stimmbürger von Freienstein-Teufen haben das E-ID-Gesetz zur Einführung einer elektronischen Identität abgelehnt. Freienstein-Teufen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants de Freienstein-Teufen s'opposent à la loi sur les services d'identification électronique avec 66,9 pour cent de non. Freienstein-Teufen a rejeté la loi, tout comme son canton.","No alla legge sull'identificazione elettronica nel comune di Freienstein-Teufen: i cittadini hanno bocciato il testo con il 66,9 percento dei voti. Il comune di Freienstein-Teufen bocciando la legge si è espresso come il suo cantone."
58,80.8,80.8,19.2,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","80,8 Prozent der Stimmbürgerinnen und Stimmbürger von Glattfelden haben sich für das E-ID-Gesetz ausgesprochen. Glattfelden hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Glattfelden, les habitants disent oui à 80,8 pour cent à la loi sur les services d'identification électronique. Glattfelden a approuvé la loi, contrairement à son canton.","Nel comune di Glattfelden la legge sull'identificazione elettronica è stata approvata con il 80,8 percento dei voti. Il comune di Glattfelden approvando la legge è andato controcorrente rispetto al suo cantone."
59,72.1,72.1,27.9,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","72,1 Prozent der Stimmbürgerinnen und Stimmbürger von Hochfelden haben sich für das E-ID-Gesetz ausgesprochen. Hochfelden hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Hochfelden, les habitants disent oui à 72,1 pour cent à la loi sur les services d'identification électronique. Hochfelden a approuvé la loi, contrairement à son canton.","Nel comune di Hochfelden la legge sull'identificazione elettronica è stata approvata con il 72,1 percento dei voti. Il comune di Hochfelden approvando la legge è andato controcorrente rispetto al suo cantone."
